"team.id" "team.name" "team.logo" "league.id" "league.name" "league.country" "league.logo" "league.flag" "league.season" "games.appearences" "games.lineups" "games.minutes" "games.number" "games.position" "games.rating" "games.captain" "substitutes.in" "substitutes.out" "substitutes.bench" "shots.total" "shots.on" "goals.total" "goals.conceded" "goals.assists" "goals.saves" "passes.total" "passes.key" "passes.accuracy" "tackles.total" "tackles.blocks" "tackles.interceptions" "duels.total" "duels.won" "dribbles.attempts" "dribbles.success" "dribbles.past" "fouls.drawn" "fouls.committed" "cards.yellow" "cards.yellowred" "cards.red" "penalty.won" "penalty.commited" "penalty.scored" "penalty.missed" "penalty.saved" "player.id" "player.name" "player.firstname" "player.lastname" "player.age" "player.nationality" "player.height" "player.weight" "player.injured" "player.photo" "player.birth.date" "player.birth.place" "player.birth.country" "id"
"192" 10042 "Esportivo" "https://media-2.api-sports.io/football/teams/10042.png" 76 "Serie D" "Brazil" "https://media-2.api-sports.io/football/leagues/76.png" "https://media-2.api-sports.io/flags/br.svg" 2021 17 17 1528 NA "Attacker" NA FALSE 0 2 0 NA NA 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 0 0 NA NA NA NA NA 55352 "Batista" "Matheus" "dos Santos Batista" 28 "Brazil" "178 cm" "72 kg" FALSE "https://media-2.api-sports.io/football/players/55352.png" "1995-06-16" "Americana" "Brazil" 12
"193" 754 "ABC" "https://media.api-sports.io/football/teams/754.png" 76 "Serie D" "Brazil" "https://media.api-sports.io/football/leagues/76.png" "https://media.api-sports.io/flags/br.svg" 2021 15 15 1161 NA "Attacker" NA FALSE 0 13 0 NA NA 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 0 0 NA NA NA NA NA 106528 "Gustavo Henrique Rodrigues" "Gustavo Henrique" "Rodrigues" 28 "Brazil" "183 cm" "72 kg" FALSE "https://media-1.api-sports.io/football/players/106528.png" "1995-11-08" "Igarapava" "Brazil" 13
"194" 10673 "Cascavel" "https://media.api-sports.io/football/teams/10673.png" 76 "Serie D" "Brazil" "https://media-2.api-sports.io/football/leagues/76.png" "https://media-2.api-sports.io/flags/br.svg" 2021 14 14 1144 NA "Attacker" NA FALSE 0 9 0 NA NA 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 NA NA NA NA NA 80487 "Léo Itaperuna" "Leonardo" "de Oliveira Clemente Marins" 34 "Brazil" "173 cm" "63 kg" FALSE "https://media-2.api-sports.io/football/players/80487.png" "1989-04-12" "Rio de Janeiro" "Brazil" 14
"195" 2208 "Brasiliense" "https://media.api-sports.io/football/teams/2208.png" 76 "Serie D" "Brazil" "https://media-1.api-sports.io/football/leagues/76.png" "https://media-2.api-sports.io/flags/br.svg" 2021 14 14 1212 NA "Attacker" NA FALSE 0 9 0 NA NA 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 0 1 NA NA NA NA NA 35187 "Zé Love" "José Eduardo" "Bischofe de Almeida" 36 "Brazil" "180 cm" "82 kg" FALSE "https://media-2.api-sports.io/football/players/35187.png" "1987-10-29" "Promissão" "Brazil" 15
"196" 2233 "America-RN" "https://media-1.api-sports.io/football/teams/2233.png" 76 "Serie D" "Brazil" "https://media.api-sports.io/football/leagues/76.png" "https://media-1.api-sports.io/flags/br.svg" 2021 13 7 620 NA "Attacker" NA FALSE 6 6 6 NA NA 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 NA NA NA NA NA 80641 "Alvinho" "Álvaro Felipe" "da Silva" 31 "Brazil" "173 cm" "76 kg" FALSE "https://media.api-sports.io/football/players/80641.png" "1992-04-24" "Currais Novos" "Brazil" 16
"197" 2211 "Fast Clube-Am" "https://media-2.api-sports.io/football/teams/2211.png" 76 "Serie D" "Brazil" "https://media-2.api-sports.io/football/leagues/76.png" "https://media-2.api-sports.io/flags/br.svg" 2021 12 11 991 NA "Attacker" NA FALSE 1 4 1 NA NA 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 NA NA NA NA NA 157378 "Jack Chan" "Ivanilson" "Barbosa Chaul" 27 "Brazil" "165 cm" "61 kg" FALSE "https://media-1.api-sports.io/football/players/157378.png" "1996-07-11" "Boa Vista" "Brazil" 17
"198" 2209 "Campinense" "https://media-2.api-sports.io/football/teams/2209.png" 76 "Serie D" "Brazil" "https://media-2.api-sports.io/football/leagues/76.png" "https://media-2.api-sports.io/flags/br.svg" 2021 23 22 1788 NA "Midfielder" NA FALSE 1 15 1 NA NA 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 NA NA NA NA NA 106460 "Fábio Lima" "Fábio" "de Lima Costa" 27 "Brazil" NA NA FALSE "https://media.api-sports.io/football/players/106460.png" "1996-12-22" NA "Brazil" 18
"199" 7826 "Ferroviária" "https://media-2.api-sports.io/football/teams/7826.png" 76 "Serie D" "Brazil" "https://media-2.api-sports.io/football/leagues/76.png" "https://media-1.api-sports.io/flags/br.svg" 2021 19 16 1379 NA "Attacker" NA FALSE 3 12 3 NA NA 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 NA NA NA NA NA 310849 "Julio Vitor" "Julio Vitor" "Souza Ferreira" 22 "Brazil" NA NA FALSE "https://media-2.api-sports.io/football/players/310849.png" "2001-02-25" NA "Brazil" 19
"200" 7826 "Ferroviária" "https://media-2.api-sports.io/football/teams/7826.png" 76 "Serie D" "Brazil" "https://media.api-sports.io/football/leagues/76.png" "https://media-2.api-sports.io/flags/br.svg" 2021 18 17 1468 NA "Attacker" NA FALSE 1 5 2 NA NA 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 0 0 NA NA NA NA NA 159829 "Gleyson García de Oliveira" "Gleyson" "García de Oliveira" 27 "Brazil" NA NA FALSE "https://media.api-sports.io/football/players/159829.png" "1996-11-19" NA "Brazil" 20
"201" 487 "Lazio" "https://media-1.api-sports.io/football/teams/487.png" 135 "Serie A" "Italy" "https://media-2.api-sports.io/football/leagues/135.png" "https://media-2.api-sports.io/flags/it.svg" 2021 31 31 2718 NA "Attacker" "7.287096" FALSE 0 6 0 100 59 27 0 2 NA 864 27 21 10 1 3 245 90 40 19 NA 39 36 4 0 0 NA NA 7 2 NA 1863 "C. Immobile" "Ciro" "Immobile" 33 "Italy" "185 cm" "78 kg" FALSE "https://media.api-sports.io/football/players/1863.png" "1990-02-20" "Torre Annunziata" "Italy" 1
"202" 505 "Inter" "https://media-2.api-sports.io/football/teams/505.png" 135 "Serie A" "Italy" "https://media-1.api-sports.io/football/leagues/135.png" "https://media.api-sports.io/flags/it.svg" 2021 35 28 2301 NA "Attacker" "7.105714" FALSE 7 24 8 88 53 21 0 3 NA 490 28 10 20 1 18 250 116 54 21 NA 46 40 6 0 0 NA NA 3 3 NA 217 "L. Martínez" "Lautaro Javier" "Martínez" 26 "Argentina" "174 cm" "72 kg" FALSE "https://media-2.api-sports.io/football/players/217.png" "1997-08-22" "Bahía Blanca" "Argentina" 2
"203" 504 "Verona" "https://media-2.api-sports.io/football/teams/504.png" 135 "Serie A" "Italy" "https://media.api-sports.io/football/leagues/135.png" "https://media.api-sports.io/flags/it.svg" 2021 35 32 2668 NA "Attacker" "6.200000" FALSE 3 16 4 NA NA 17 0 NA NA 3 NA 2 NA NA NA 1 NA NA NA NA NA 1 8 0 0 NA NA 0 0 NA 30414 "G. Simeone" "Giovanni Pablo" "Simeone Baldini" 28 "Argentina" "180 cm" "81 kg" FALSE "https://media-2.api-sports.io/football/players/30414.png" "1995-07-05" "Madrid" "Spain" 3
"204" 497 "AS Roma" "https://media-2.api-sports.io/football/teams/497.png" 135 "Serie A" "Italy" "https://media-1.api-sports.io/football/leagues/135.png" "https://media-1.api-sports.io/flags/it.svg" 2021 37 36 3099 NA "Attacker" "7.045945" FALSE 1 13 1 73 39 17 0 4 NA 676 38 12 27 3 5 400 192 77 38 NA 49 38 9 0 0 NA NA 3 0 NA 19194 "T. Abraham" "Tammy" "Bakumo-Abraham" 26 "England" "190 cm" "80 kg" FALSE "https://media-2.api-sports.io/football/players/19194.png" "1997-10-02" "London" "England" 4
"205" 502 "Fiorentina" "https://media.api-sports.io/football/teams/502.png" 135 "Serie A" "Italy" "https://media-1.api-sports.io/football/leagues/135.png" "https://media-2.api-sports.io/flags/it.svg" 2021 21 21 1862 NA "Attacker" "7.395238" FALSE 0 4 0 60 34 17 0 2 NA 377 21 12 5 2 1 226 114 37 20 NA 49 19 2 0 0 NA NA 5 1 NA 30415 "D. Vlahović" "Dušan" "Vlahović" 23 "Serbia" "190 cm" "88 kg" FALSE "https://media-2.api-sports.io/football/players/30415.png" "2000-01-28" "Beograd" "Serbia" 5
"206" 488 "Sassuolo" "https://media-1.api-sports.io/football/teams/488.png" 135 "Serie A" "Italy" "https://media.api-sports.io/football/leagues/135.png" "https://media-2.api-sports.io/flags/it.svg" 2021 36 25 2153 NA "Attacker" "7.002857" FALSE 11 16 11 65 37 16 0 NA NA 538 25 11 19 1 5 269 111 30 21 NA 20 49 7 0 0 NA NA 1 0 NA 30544 "G. Scamacca" "Gianluca" "Scamacca" 24 "Italy" "195 cm" "85 kg" FALSE "https://media.api-sports.io/football/players/30544.png" "1999-01-01" "Roma" "Italy" 6
"207" 488 "Sassuolo" "https://media-1.api-sports.io/football/teams/488.png" 135 "Serie A" "Italy" "https://media-1.api-sports.io/football/leagues/135.png" "https://media-1.api-sports.io/flags/it.svg" 2021 33 33 2838 NA "Attacker" "7.593939" FALSE 0 17 0 82 47 15 0 14 NA 1284 82 29 32 2 31 346 156 68 30 NA 76 53 9 0 0 NA NA 6 0 NA 30537 "D. Berardi" "Domenico" "Berardi" 29 "Italy" "183 cm" "72 kg" FALSE "https://media-2.api-sports.io/football/players/30537.png" "1994-08-01" "Cariati Marina" "Italy" 7
"208" 492 "Napoli" "https://media.api-sports.io/football/teams/492.png" 135 "Serie A" "Italy" "https://media.api-sports.io/football/leagues/135.png" "https://media-1.api-sports.io/flags/it.svg" 2021 27 23 1993 NA "Attacker" "7.111111" FALSE 4 13 4 67 30 14 0 2 NA 325 17 8 10 3 3 274 127 54 30 NA 38 37 5 0 1 NA NA 0 0 NA 2780 "V. Osimhen" "Victor James" "Osimhen" 25 "Nigeria" "185 cm" "78 kg" FALSE "https://media.api-sports.io/football/players/2780.png" "1998-12-29" "Lagos" "Nigeria" 8
"209" 500 "Bologna" "https://media-2.api-sports.io/football/teams/500.png" 135 "Serie A" "Italy" "https://media.api-sports.io/football/leagues/135.png" "https://media.api-sports.io/flags/it.svg" 2021 33 32 2706 NA "Attacker" "6.981818" FALSE 1 12 2 72 34 14 0 1 NA 881 44 19 17 2 7 264 100 59 37 NA 21 45 6 0 0 NA NA 2 1 NA 18830 "M. Arnautović" "Marko" "Arnautović" 34 "Austria" "192 cm" "83 kg" FALSE "https://media-2.api-sports.io/football/players/18830.png" "1989-04-19" "Wien" "Austria" 9
"210" 499 "Atalanta" "https://media-1.api-sports.io/football/teams/499.png" 135 "Serie A" "Italy" "https://media-1.api-sports.io/football/leagues/135.png" "https://media.api-sports.io/flags/it.svg" 2021 37 24 2008 NA "Midfielder" "7.088888" FALSE 13 19 13 34 20 13 0 6 NA 983 39 21 27 6 20 236 106 31 15 NA 14 30 3 0 0 NA NA 0 0 NA 2763 "M. Pašalić" "Mario" "Pašalić" 28 "Croatia" "188 cm" "82 kg" FALSE "https://media.api-sports.io/football/players/2763.png" "1995-02-09" "Mainz" "Germany" 10
"211" 505 "Inter" "https://media-2.api-sports.io/football/teams/505.png" 135 "Serie A" "Italy" "https://media.api-sports.io/football/leagues/135.png" "https://media-2.api-sports.io/flags/it.svg" 2021 36 27 2475 NA "Attacker" "7.122222" FALSE 9 14 11 76 37 13 0 5 NA 766 39 15 14 5 4 324 154 41 17 NA 39 27 2 0 0 NA NA 0 0 NA 790 "E. Džeko" "Edin" "Džeko" 37 "Bosnia and Herzegovina" "193 cm" "80 kg" FALSE "https://media-1.api-sports.io/football/players/790.png" "1986-03-17" "Sarajevo" "Bosnia and Herzegovina" 11
"212" 494 "Udinese" "https://media.api-sports.io/football/teams/494.png" 135 "Serie A" "Italy" "https://media.api-sports.io/football/leagues/135.png" "https://media-1.api-sports.io/flags/it.svg" 2021 34 31 2628 NA "Attacker" "7.179411" FALSE 3 17 3 58 34 13 0 5 NA 905 83 20 11 NA 9 268 94 117 50 NA 31 25 9 0 0 NA NA 1 0 NA 18809 "Deulofeu" "Gerard" "Deulofeu Lázaro" 29 "Spain" "177 cm" "73 kg" FALSE "https://media.api-sports.io/football/players/18809.png" "1994-03-13" "Riudarenes" "Spain" 12
"213" 490 "Cagliari" "https://media-1.api-sports.io/football/teams/490.png" 135 "Serie A" "Italy" "https://media-1.api-sports.io/football/leagues/135.png" "https://media-2.api-sports.io/flags/it.svg" 2021 37 37 3325 NA "Attacker" "6.959459" FALSE 0 2 0 65 38 13 0 4 NA 693 28 13 15 5 8 464 197 72 34 NA 85 68 9 0 0 NA NA 3 1 NA 30562 "João Pedro" "João Pedro Geraldino" "dos Santos Galvão" 31 "Italy" "184 cm" "73 kg" FALSE "https://media-1.api-sports.io/football/players/30562.png" "1992-03-09" "Ipatinga" "Brazil" 13
"214" 511 "Empoli" "https://media-1.api-sports.io/football/teams/511.png" 135 "Serie A" "Italy" "https://media-1.api-sports.io/football/leagues/135.png" "https://media.api-sports.io/flags/it.svg" 2021 36 32 2871 NA "Attacker" "6.900000" FALSE 4 7 4 63 27 13 0 2 NA 600 29 10 11 3 7 402 159 40 17 NA 56 32 4 0 0 NA NA 4 0 NA 31094 "A. Pinamonti" "Andrea" "Pinamonti" 24 "Italy" "188 cm" "72 kg" FALSE "https://media-1.api-sports.io/football/players/31094.png" "1999-05-19" "Cles" "Italy" 14
"215" 504 "Verona" "https://media.api-sports.io/football/teams/504.png" 135 "Serie A" "Italy" "https://media-2.api-sports.io/football/leagues/135.png" "https://media.api-sports.io/flags/it.svg" 2021 35 33 2754 NA "Attacker" "7.317142" FALSE 2 18 2 41 28 12 0 7 NA 1151 63 26 43 NA 4 396 190 119 65 NA 74 42 4 0 0 NA NA 2 0 NA 30460 "G. Caprari" "Gianluca" "Caprari" 30 "Italy" "176 cm" "72 kg" FALSE "https://media-1.api-sports.io/football/players/30460.png" "1993-07-30" "Roma" "Italy" 15
"216" 487 "Lazio" "https://media-2.api-sports.io/football/teams/487.png" 135 "Serie A" "Italy" "https://media-1.api-sports.io/football/leagues/135.png" "https://media-1.api-sports.io/flags/it.svg" 2021 37 36 3110 NA "Midfielder" "7.278378" FALSE 1 9 1 63 31 11 0 11 NA 2301 52 50 67 9 34 497 257 77 45 NA 45 56 5 1 0 NA NA 0 0 NA 1856 "S. Milinković-Savić" "Sergej" "Milinković-Savić" 28 "Serbia" "192 cm" "83 kg" FALSE "https://media-1.api-sports.io/football/players/1856.png" "1995-02-27" "Lleida" "Spain" 16
"217" 489 "AC Milan" "https://media-2.api-sports.io/football/teams/489.png" 135 "Serie A" "Italy" "https://media.api-sports.io/football/leagues/135.png" "https://media-1.api-sports.io/flags/it.svg" 2021 34 31 2620 NA "Attacker" "7.158823" FALSE 3 18 4 73 38 11 0 8 NA 703 45 15 17 1 12 372 188 163 98 NA 45 25 4 0 0 NA NA 0 0 NA 22236 "Rafael Leão" "Rafael Alexandre" "da Conceição Leão" 24 "Portugal" "188 cm" "81 kg" FALSE "https://media-2.api-sports.io/football/players/22236.png" "1999-06-10" "Almada" "Portugal" 17
"218" 498 "Sampdoria" "https://media-1.api-sports.io/football/teams/498.png" 135 "Serie A" "Italy" "https://media-1.api-sports.io/football/leagues/135.png" "https://media-2.api-sports.io/flags/it.svg" 2021 36 31 2798 NA "Attacker" "6.883333" FALSE 5 12 5 47 29 11 0 4 NA 575 39 12 5 NA 2 168 81 27 13 NA 38 23 1 0 0 NA NA 0 1 NA 31060 "F. Caputo" "Francesco" "Caputo" 36 "Italy" "180 cm" "75 kg" FALSE "https://media-1.api-sports.io/football/players/31060.png" "1987-08-06" "Altamura" "Italy" 18
"219" 494 "Udinese" "https://media-2.api-sports.io/football/teams/494.png" 135 "Serie A" "Italy" "https://media-2.api-sports.io/football/leagues/135.png" "https://media-2.api-sports.io/flags/it.svg" 2021 28 24 2175 NA "Attacker" "6.810714" FALSE 4 7 4 50 26 11 0 NA NA 355 20 8 21 1 5 428 158 74 40 NA 24 52 1 0 0 NA NA 0 0 NA 125743 "Beto" "Norberto" "Bercique Gomes Betuncal" 25 "Portugal" "194 cm" "88 kg" FALSE "https://media-2.api-sports.io/football/players/125743.png" "1998-01-31" "Lisboa" "Portugal" 19
"220" 492 "Napoli" "https://media-2.api-sports.io/football/teams/492.png" 135 "Serie A" "Italy" "https://media-2.api-sports.io/football/leagues/135.png" "https://media.api-sports.io/flags/it.svg" 2021 30 16 1386 NA "Attacker" "7.013333" FALSE 14 13 17 34 20 11 0 1 NA 520 33 13 16 2 9 124 58 29 17 NA 22 26 2 0 0 NA NA 1 0 NA 332 "D. Mertens" "Dries" "Mertens" 36 "Belgium" "169 cm" "61 kg" FALSE "https://media.api-sports.io/football/players/332.png" "1987-05-06" "Leuven" "Belgium" 20
"221" 867 "Lecce" "https://media-2.api-sports.io/football/teams/867.png" 136 "Serie B" "Italy" "https://media.api-sports.io/football/leagues/136.png" "https://media.api-sports.io/flags/it.svg" 2021 36 33 2921 NA "Attacker" "7.284375" FALSE 3 7 3 92 49 20 0 8 NA 720 46 14 13 1 6 340 123 42 22 NA 32 41 3 0 0 NA NA 4 2 NA 30635 "M. Coda" "Massimo" "Coda" 35 "Italy" "184 cm" "72 kg" FALSE "https://media-2.api-sports.io/football/players/30635.png" "1988-11-10" "Cava de' Tirreni" "Italy" 1
"222" 867 "Lecce" "https://media-2.api-sports.io/football/teams/867.png" 136 "Serie B" "Italy" "https://media-2.api-sports.io/football/leagues/136.png" "https://media.api-sports.io/flags/it.svg" 2021 35 33 2747 NA "Attacker" "7.506451" FALSE 2 25 3 60 28 14 0 6 NA 893 67 21 67 3 27 412 203 88 45 NA 71 47 8 0 0 NA NA 0 0 NA 31624 "Gabriel Strefezza" "Gabriel Tadeu" "Strefezza Rebelato" 26 "Brazil" "168 cm" "63 kg" FALSE "https://media-2.api-sports.io/football/players/31624.png" "1997-04-18" "São Paulo" "Brazil" 2
"223" 523 "Parma" "https://media-1.api-sports.io/football/teams/523.png" 136 "Serie B" "Italy" "https://media-1.api-sports.io/football/leagues/136.png" "https://media.api-sports.io/flags/it.svg" 2021 34 34 2960 NA "Attacker" "7.473333" FALSE 0 8 0 52 26 14 0 4 NA 1230 55 31 66 10 26 547 286 134 70 NA 112 45 8 1 1 NA NA 0 0 NA 2057 "F. Vázquez" "Franco Damián" "Vázquez" 34 "Argentina" "187 cm" "82 kg" FALSE "https://media-1.api-sports.io/football/players/2057.png" "1989-02-22" "Córdoba" "Argentina" 3
"224" 516 "Ternana" "https://media.api-sports.io/football/teams/516.png" 136 "Serie B" "Italy" "https://media-1.api-sports.io/football/leagues/136.png" "https://media.api-sports.io/flags/it.svg" 2021 32 27 2023 NA "Attacker" "6.833333" FALSE 5 23 7 41 17 14 0 2 NA 362 22 8 6 NA 4 219 84 16 3 NA 25 16 0 0 0 NA NA 1 2 NA 31151 "A. Donnarumma" "Alfredo" "Donnarumma" 33 "Italy" "180 cm" "73 kg" FALSE "https://media-2.api-sports.io/football/players/31151.png" "1990-11-30" "Torre Annunziata" "Italy" 4
"225" 1579 "Monza" "https://media.api-sports.io/football/teams/1579.png" 136 "Serie B" "Italy" "https://media-2.api-sports.io/football/leagues/136.png" "https://media.api-sports.io/flags/it.svg" 2021 37 17 1746 NA "Attacker" "6.855555" FALSE 20 11 24 35 13 14 0 NA NA 238 9 6 13 1 1 168 86 13 9 NA 34 15 1 0 0 NA NA 1 0 NA 2738 "C. Gytkjær" "Christian" "Lund Gytkjær" 33 "Denmark" "185 cm" "77 kg" FALSE "https://media-1.api-sports.io/football/players/2738.png" "1990-05-06" "Roskilde" "Denmark" 5
"226" 506 "Benevento" "https://media.api-sports.io/football/teams/506.png" 136 "Serie B" "Italy" "https://media.api-sports.io/football/leagues/136.png" "https://media-1.api-sports.io/flags/it.svg" 2021 24 15 1598 NA "Attacker" "7.118181" FALSE 9 4 9 42 21 13 0 4 NA 214 28 6 1 2 2 181 72 20 9 NA 33 35 2 0 0 NA NA 2 0 NA 30790 "G. Lapadula" "Gianluca" "Lapadula Vargas" 33 "Peru" "178 cm" "69 kg" FALSE "https://media-1.api-sports.io/football/players/30790.png" "1990-02-07" "Torino" "Italy" 6
"227" 878 "Alessandria" "https://media.api-sports.io/football/teams/878.png" 136 "Serie B" "Italy" "https://media-2.api-sports.io/football/leagues/136.png" "https://media-1.api-sports.io/flags/it.svg" 2021 36 29 2373 NA "Attacker" "6.712903" FALSE 7 16 9 32 23 12 0 1 NA 455 19 9 9 2 3 279 94 23 11 NA 46 30 5 0 0 NA NA 0 1 NA 32108 "Simone Corazza" "Simone" "Corazza" 32 "Italy" "178 cm" "71 kg" FALSE "https://media-1.api-sports.io/football/players/32108.png" "1991-03-22" "Latisana" "Italy" 7
"228" 1579 "Monza" "https://media.api-sports.io/football/teams/1579.png" 136 "Serie B" "Italy" "https://media-1.api-sports.io/football/leagues/136.png" "https://media.api-sports.io/flags/it.svg" 2021 32 28 2403 NA "Attacker" "7.095652" FALSE 4 20 5 40 21 12 0 1 NA 473 20 15 11 2 2 311 151 77 41 NA 64 35 5 0 0 NA NA 0 0 NA 30603 "Dany Mota" "Dany" "Mota Carvalho" 25 "Portugal" "180 cm" "74 kg" FALSE "https://media-1.api-sports.io/football/players/30603.png" "1998-05-02" "Niederkorn" "Luxembourg" 8
"229" 501 "Crotone" "https://media-2.api-sports.io/football/teams/501.png" 136 "Serie B" "Italy" "https://media-1.api-sports.io/football/leagues/136.png" "https://media-1.api-sports.io/flags/it.svg" 2021 36 31 2899 NA "Attacker" "7.056666" FALSE 5 5 7 45 28 11 0 4 NA 760 33 18 13 2 4 351 132 33 18 NA 37 34 1 0 0 NA NA 6 1 NA 9072 "M. Marić" "Mirko" "Marić" 28 "Croatia" "188 cm" "77 kg" FALSE "https://media-1.api-sports.io/football/players/9072.png" "1995-05-16" "Grude" "Bosnia and Herzegovina" 9
"230" 518 "Brescia" "https://media.api-sports.io/football/teams/518.png" 136 "Serie B" "Italy" "https://media-2.api-sports.io/football/leagues/136.png" "https://media.api-sports.io/flags/it.svg" 2021 41 26 2598 NA "Attacker" "6.929411" FALSE 15 12 15 42 18 10 0 4 NA 607 20 12 14 1 11 350 164 30 14 NA 19 34 5 0 0 NA NA 0 0 NA 31560 "S. Moreo" "Stefano" "Moreo" 30 "Italy" "191 cm" "86 kg" FALSE "https://media-1.api-sports.io/football/players/31560.png" "1993-06-30" "Milan" "Italy" 10
"231" 512 "Frosinone" "https://media.api-sports.io/football/teams/512.png" 136 "Serie B" "Italy" "https://media-2.api-sports.io/football/leagues/136.png" "https://media-1.api-sports.io/flags/it.svg" 2021 22 12 988 NA "Attacker" "6.921052" FALSE 10 12 10 28 15 10 0 1 NA 156 12 5 11 NA 1 184 61 17 8 NA 8 28 5 0 0 NA NA 1 0 NA 72388 "G. Charpentier" "Gabriel André Joseph" "Charpentier" 24 "France" "188 cm" "76 kg" FALSE "https://media-1.api-sports.io/football/players/72388.png" "1999-05-17" "Pointe Noire" "Congo" 11
"232" 1579 "Monza" "https://media-1.api-sports.io/football/teams/1579.png" 136 "Serie B" "Italy" "https://media.api-sports.io/football/leagues/136.png" "https://media-1.api-sports.io/flags/it.svg" 2021 31 23 1995 NA "Midfielder" "7.096296" FALSE 8 17 9 33 16 10 0 3 NA 676 23 19 43 2 23 280 158 43 26 NA 49 40 8 0 0 NA NA 3 0 NA 30875 "M. Valoti" "Mattia" "Valoti" 30 "Italy" "187 cm" "62 kg" FALSE "https://media-1.api-sports.io/football/players/30875.png" "1993-09-06" "Vicenza" "Italy" 12
"233" 895 "Como" "https://media.api-sports.io/football/teams/895.png" 136 "Serie B" "Italy" "https://media.api-sports.io/football/leagues/136.png" "https://media.api-sports.io/flags/it.svg" 2021 27 26 2100 NA "Attacker" "7.181818" FALSE 1 18 3 37 17 10 0 4 NA 517 36 14 4 2 6 365 178 44 27 NA 49 62 3 0 1 NA NA 4 0 NA 30570 "A. Cerri" "Alberto" "Cerri" 27 "Italy" "194 cm" "92 kg" FALSE "https://media-1.api-sports.io/football/players/30570.png" "1996-04-16" "Parma" "Italy" 13
"234" 524 "Perugia" "https://media-1.api-sports.io/football/teams/524.png" 136 "Serie B" "Italy" "https://media.api-sports.io/football/leagues/136.png" "https://media.api-sports.io/flags/it.svg" 2021 34 30 2586 NA "Attacker" "6.853571" FALSE 4 15 5 59 30 10 0 3 NA 348 17 6 12 9 6 306 116 21 10 NA 30 49 5 0 0 NA NA 4 1 NA 31853 "M. De Luca" "Manuel" "De Luca" 25 "Italy" "190 cm" "79 kg" FALSE "https://media.api-sports.io/football/players/31853.png" "1998-07-17" "Bolzano" "Italy" 14
"235" 510 "Cittadella" "https://media.api-sports.io/football/teams/510.png" 136 "Serie B" "Italy" "https://media-2.api-sports.io/football/leagues/136.png" "https://media.api-sports.io/flags/it.svg" 2021 32 28 2473 NA "Attacker" "7.223333" FALSE 4 11 7 60 34 10 0 1 NA 903 47 23 23 NA 3 293 129 78 47 NA 51 38 1 0 0 NA NA 5 0 NA 31180 "E. Baldini" "Enrico" "Baldini" 27 "Italy" "180 cm" "75 kg" FALSE "https://media-1.api-sports.io/football/players/31180.png" "1996-11-13" "Milano" "Italy" 15
